"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
0.556625255518863,0.618543839262011,0.49871973003546,-0.163735227848983,0.669499785451594,0.314774013484164,0.655487683434174,-0.0562768494025666,-0.0533039869533503,-0.0445507515831313,0.212972795009386,0.011551565393204,0.323001539039242,0.327955437545766,0.346127821225079,0.0749414051373594,-0.129271940637057,0.0273321051607281,0.309291061757986,0.0176655144019707,-0.144971680556298,0.0331720246399599
0.578070203515334,0.575046868461453,0.39625560916177,-0.188924022105015,0.627339060994034,0.328858953198493,0.615315415963084,-0.0545295974442818,0.0493877102055253,0.0421874845162532,0.136757188774906,-0.0228795050919778,0.149829957375639,0.199991649818301,0.335658936932493,0.0081239245879673,-0.119316264993914,-0.0293001107306945,0.164403667011002,0.0148926067276684,-0.120075344911933,-0.0260100098752501
0.608145726303123,0.598134007263446,0.332924198163866,-0.192278842932277,0.658402046143022,0.294850896332892,0.69303082788556,-0.0543320436449732,0.102805215942717,0.128343679206682,0.126323401878701,-0.116835571797237,0.00335638186539997,0.0370410338879982,0.339347823031406,-0.0240608306040283,-0.0682774579701115,-0.0120258733104282,0.0745349735437794,-0.118801683025561,-0.0426413540004406,-0.079917692272185
0.651848419128363,0.654511290190097,0.416203450613832,-0.160240387775639,0.697338650208016,0.242421148027266,0.700246269238413,-0.0110813848707402,0.0925080826822376,0.0759298355251734,0.0809502233216532,-0.127083610135541,0.0833939687821116,-0.0324382595097339,0.282573206298391,0.0392370522998558,-0.0157293259102688,0.0983354696209919,0.0977960725578428,-0.194098519812771,0.0836895515263794,-0.106084163915054
0.577600064310786,0.599826527486156,0.445593113199382,-0.0997091484867973,0.62410650511659,0.162922841067444,0.506935510980061,0.0271462582515239,0.0045546163709064,-0.0754697271068615,0.0254053141094023,-0.0554350548724815,0.169225199837528,-0.0380907889407213,0.188480910608363,0.0929042002477272,-0.0636829303311151,0.170374075865153,0.132963521749039,-0.163449719511209,0.147823689543894,-0.107081730633056
0.407261406319952,0.422160539806124,0.31516286887669,-0.0120276838677808,0.466317948346589,0.115670013959054,0.301387829773096,-0.0572601124130032,0.0173502823669959,-0.135628283821727,0.0164380396264502,-0.00832079015330024,0.0205920557019294,-0.0611293360698814,0.114648583211177,0.0874265439186182,-0.122337635936693,0.0735597418489752,0.135733303029431,-0.159885753444848,0.0624617831445134,-0.142082506569576
0.295644172058675,0.297387235193515,0.212204539947232,0.0329545888820682,0.342844993088887,0.175791929404186,0.236274022849416,-0.209251197802593,0.0592917162348595,-0.0629122968219959,0.0453552918124784,-0.0555148644958447,-0.145138964608815,-0.117128605218644,0.0515552787124148,0.0558409445257265,-0.0945953036692748,-0.0884934923373056,0.162376461816535,-0.220559052339518,-0.0509767209194217,-0.214445550744051
